species,date,confidence,alert_count,area_ha
pongo_pygmaeus,2026-03-24,nominal,511,6.2878
pongo_pygmaeus,2026-03-24,high,2188,26.9207
pongo_pygmaeus,2026-03-24,highest,386,4.7495
pongo_pygmaeus,2026-03-25,nominal,15625,192.2126
pongo_pygmaeus,2026-03-25,highest,20023,246.3677
pongo_pygmaeus,2026-03-25,high,79919,983.3525
pongo_pygmaeus,2026-03-26,high,3185,39.1882
pongo_pygmaeus,2026-03-26,highest,497,6.1149
pongo_pygmaeus,2026-03-26,nominal,3419,42.0683
pongo_pygmaeus,2026-03-27,highest,730,8.98
pongo_pygmaeus,2026-03-27,high,3073,37.8008
pongo_pygmaeus,2026-03-27,nominal,3754,46.1981
pongo_pygmaeus,2026-03-28,nominal,7793,95.788
pongo_pygmaeus,2026-03-28,high,35520,435.9027
pongo_pygmaeus,2026-03-28,highest,1278,15.7134
pongo_pygmaeus,2026-03-29,nominal,15137,186.2406
pongo_pygmaeus,2026-03-29,high,18763,230.6878
pongo_pygmaeus,2026-03-29,highest,459,5.6462
pongo_pygmaeus,2026-03-30,high,10281,126.507
pongo_pygmaeus,2026-03-30,highest,2219,27.3024
pongo_pygmaeus,2026-03-30,nominal,437,5.3777
pongo_pygmaeus,2026-04-01,high,18092,222.2948
pongo_pygmaeus,2026-04-01,highest,12332,151.6876
pongo_pygmaeus,2026-04-01,nominal,8506,104.4907
pongo_pygmaeus,2026-04-02,highest,6879,84.6467
pongo_pygmaeus,2026-04-02,nominal,45780,563.3641
pongo_pygmaeus,2026-04-02,high,73500,904.498
pongo_pygmaeus,2026-04-04,high,724,8.91
pongo_pygmaeus,2026-04-04,highest,249,3.0642
pongo_pygmaeus,2026-04-04,nominal,221,2.7195
pongo_pygmaeus,2026-04-05,high,36387,446.4122
pongo_pygmaeus,2026-04-05,highest,2160,26.5552
pongo_pygmaeus,2026-04-05,nominal,16827,206.7498
pongo_pygmaeus,2026-04-06,high,43325,532.9891
pongo_pygmaeus,2026-04-06,highest,9874,121.4901
pongo_pygmaeus,2026-04-06,nominal,20985,258.2483
pongo_pygmaeus,2026-04-08,nominal,307,3.7744
pongo_pygmaeus,2026-04-08,high,589,7.2403
pongo_pygmaeus,2026-04-08,highest,61,0.7502
pongo_pygmaeus,2026-04-09,high,2177,26.7887
pongo_pygmaeus,2026-04-09,highest,1020,12.5511
pongo_pygmaeus,2026-04-09,nominal,414,5.0942
pongo_pygmaeus,2026-04-10,high,17361,213.6499
pongo_pygmaeus,2026-04-10,highest,2007,24.6976
pongo_pygmaeus,2026-04-10,nominal,17357,213.5985
pongo_pygmaeus,2026-04-11,high,9809,120.7032
pongo_pygmaeus,2026-04-11,highest,2114,26.0105
pongo_pygmaeus,2026-04-11,nominal,10373,127.6442
pongo_pygmaeus,2026-04-12,high,28089,345.6137
pongo_pygmaeus,2026-04-12,highest,6852,84.3096
pongo_pygmaeus,2026-04-12,nominal,39922,491.2262
pongo_pygmaeus,2026-04-13,highest,4972,61.143
pongo_pygmaeus,2026-04-13,high,12719,156.3098
pongo_pygmaeus,2026-04-13,nominal,8252,101.4036
pongo_pygmaeus,2026-04-14,highest,1,0.0123
pongo_pygmaeus,2026-04-14,high,2116,25.9252
pongo_pygmaeus,2026-04-14,nominal,921,11.288
pongo_pygmaeus,2026-04-16,nominal,261,3.2122
pongo_pygmaeus,2026-04-16,high,535,6.584
pongo_pygmaeus,2026-04-16,highest,293,3.6056
pongo_pygmaeus,2026-04-17,nominal,388,4.7743
pongo_pygmaeus,2026-04-17,high,1152,14.1753
pongo_pygmaeus,2026-04-17,highest,247,3.0391
pongo_pygmaeus,2026-04-18,high,50755,624.5898
pongo_pygmaeus,2026-04-18,highest,9462,116.422
pongo_pygmaeus,2026-04-18,nominal,37024,455.6133
pongo_pygmaeus,2026-04-19,high,2332,28.7014
pongo_pygmaeus,2026-04-19,highest,153,1.883
pongo_pygmaeus,2026-04-19,nominal,1620,19.938
pongo_pygmaeus,2026-04-20,high,912,11.2123
pongo_pygmaeus,2026-04-20,highest,134,1.6478
pongo_pygmaeus,2026-04-20,nominal,544,6.6886
pongo_pygmaeus,2026-04-21,nominal,7234,88.7497
pongo_pygmaeus,2026-04-21,high,21673,265.8107
pongo_pygmaeus,2026-04-21,highest,754,9.26
pongo_pygmaeus,2026-04-22,high,6819,83.5919
pongo_pygmaeus,2026-04-22,nominal,7732,94.8926
pongo_pygmaeus,2026-04-25,high,16005,196.7011
pongo_pygmaeus,2026-04-25,highest,5725,70.3989
pongo_pygmaeus,2026-04-25,nominal,13718,168.5468
pongo_pygmaeus,2026-04-26,nominal,175,2.1536
pongo_pygmaeus,2026-04-26,high,82,1.0091
pongo_pygmaeus,2026-04-26,highest,27,0.3323
pongo_pygmaeus,2026-04-27,nominal,37410,460.3705
pongo_pygmaeus,2026-04-27,high,27020,332.4708
pongo_pygmaeus,2026-04-27,highest,6119,75.2931
pongo_pygmaeus,2026-04-28,high,1743,21.4368
pongo_pygmaeus,2026-04-28,highest,599,7.3709
pongo_pygmaeus,2026-04-28,nominal,1022,12.5723
pongo_pygmaeus,2026-04-29,high,19630,240.7618
pongo_pygmaeus,2026-04-29,highest,143,1.755
pongo_pygmaeus,2026-04-29,nominal,10733,131.6758
pongo_pygmaeus,2026-04-30,highest,3579,44.0395
pongo_pygmaeus,2026-04-30,high,27281,335.6809
pongo_pygmaeus,2026-04-30,nominal,29909,368.0847
pongo_pygmaeus,2026-05-02,nominal,523,6.4282
pongo_pygmaeus,2026-05-02,high,556,6.8363
pongo_pygmaeus,2026-05-02,highest,112,1.3772
pongo_pygmaeus,2026-05-03,high,34,0.4182
pongo_pygmaeus,2026-05-04,nominal,1115,13.7204
pongo_pygmaeus,2026-05-04,high,939,11.5534
pongo_pygmaeus,2026-05-04,highest,187,2.3009
pongo_pygmaeus,2026-05-05,highest,4041,49.7143
pongo_pygmaeus,2026-05-05,nominal,20340,250.2875
pongo_pygmaeus,2026-05-05,high,17080,210.1304
pongo_pygmaeus,2026-05-06,nominal,328,4.0366
pongo_pygmaeus,2026-05-06,high,134,1.6451
pongo_pygmaeus,2026-05-06,highest,25,0.307
pongo_pygmaeus,2026-05-07,high,19008,233.3083
pongo_pygmaeus,2026-05-07,highest,3768,46.3437
pongo_pygmaeus,2026-05-07,nominal,17017,209.0225
pongo_pygmaeus,2026-05-08,high,754,9.2443
pongo_pygmaeus,2026-05-08,highest,36,0.4419
pongo_pygmaeus,2026-05-08,nominal,2205,27.0463
pongo_pygmaeus,2026-05-10,high,739,9.0942
pongo_pygmaeus,2026-05-10,highest,556,6.8421
pongo_pygmaeus,2026-05-10,nominal,524,6.4488
pongo_pygmaeus,2026-05-11,nominal,75,0.923
pongo_pygmaeus,2026-05-11,high,1149,14.1388
pongo_pygmaeus,2026-05-11,highest,691,8.5032
pongo_pygmaeus,2026-05-12,high,31907,392.6389
pongo_pygmaeus,2026-05-12,highest,5818,71.5895
pongo_pygmaeus,2026-05-12,nominal,39942,491.5352
pongo_pygmaeus,2026-05-13,high,162,1.9938
pongo_pygmaeus,2026-05-13,highest,20,0.2462
pongo_pygmaeus,2026-05-13,nominal,921,11.3357
pongo_pygmaeus,2026-05-14,nominal,1362,16.7528
pongo_pygmaeus,2026-05-14,highest,64,0.7875
pongo_pygmaeus,2026-05-14,high,843,10.3703
pongo_pygmaeus,2026-05-15,high,18402,225.7435
pongo_pygmaeus,2026-05-15,highest,1285,15.8095
pongo_pygmaeus,2026-05-15,nominal,13587,166.7591
pongo_pygmaeus,2026-05-16,nominal,19,0.2328
pongo_pygmaeus,2026-05-17,high,11019,135.5716
pongo_pygmaeus,2026-05-17,highest,4532,55.757
pongo_pygmaeus,2026-05-17,nominal,14989,184.4415
pongo_pygmaeus,2026-05-19,nominal,11154,137.0772
pongo_pygmaeus,2026-05-19,highest,1310,16.1091
pongo_pygmaeus,2026-05-19,high,7959,97.8738
pongo_pygmaeus,2026-05-20,high,10029,123.3729
pongo_pygmaeus,2026-05-20,highest,3631,44.6712
pongo_pygmaeus,2026-05-20,nominal,22543,277.3644
pongo_pygmaeus,2026-05-21,high,113,1.3907
pongo_pygmaeus,2026-05-21,highest,3,0.0369
pongo_pygmaeus,2026-05-21,nominal,796,9.7953
pongo_pygmaeus,2026-05-22,highest,1276,15.7001
pongo_pygmaeus,2026-05-22,nominal,16641,204.7414
pongo_pygmaeus,2026-05-22,high,11885,146.2092
pongo_pygmaeus,2026-05-23,nominal,16188,198.7137
pongo_pygmaeus,2026-05-23,highest,682,8.3807
pongo_pygmaeus,2026-05-23,high,22423,275.0062
pongo_pygmaeus,2026-05-24,high,15704,193.2245
pongo_pygmaeus,2026-05-24,highest,3814,46.9294
pongo_pygmaeus,2026-05-24,nominal,27395,337.0998
pongo_pygmaeus,2026-05-26,high,244,2.9996
pongo_pygmaeus,2026-05-26,highest,96,1.1809
pongo_pygmaeus,2026-05-26,nominal,606,7.4466
pongo_pygmaeus,2026-05-27,high,4793,58.9888
pongo_pygmaeus,2026-05-27,highest,1526,18.7802
pongo_pygmaeus,2026-05-27,nominal,368,4.5289
pongo_pygmaeus,2026-05-28,nominal,2602,32.003
pongo_pygmaeus,2026-05-28,high,1125,13.8337
pongo_pygmaeus,2026-05-28,highest,523,6.4314
pongo_pygmaeus,2026-05-29,high,21103,259.703
pongo_pygmaeus,2026-05-29,highest,1970,24.2386
pongo_pygmaeus,2026-05-29,nominal,25148,309.4534
pongo_pygmaeus,2026-05-30,nominal,40,0.4917
pongo_pygmaeus,2026-05-31,nominal,22471,276.009
pongo_pygmaeus,2026-05-31,high,7482,91.8656
pongo_pygmaeus,2026-05-31,highest,554,6.8079
pongo_pygmaeus,2026-06-03,nominal,1410,17.3523
pongo_pygmaeus,2026-06-03,highest,489,6.0178
pongo_pygmaeus,2026-06-03,high,1048,12.8971
pongo_pygmaeus,2026-06-04,high,3168,38.987
pongo_pygmaeus,2026-06-04,highest,213,2.6214
pongo_pygmaeus,2026-06-04,nominal,2731,33.6088
pongo_pygmaeus,2026-06-05,high,10276,126.4464
pongo_pygmaeus,2026-06-05,highest,3610,44.4184
pongo_pygmaeus,2026-06-05,nominal,31025,381.7774
pongo_pygmaeus,2026-06-06,high,12116,149.0863
pongo_pygmaeus,2026-06-06,highest,1088,13.3881
pongo_pygmaeus,2026-06-06,nominal,14930,183.6988
pongo_pygmaeus,2026-06-07,nominal,38938,479.0866
pongo_pygmaeus,2026-06-07,high,6255,76.9561
pongo_pygmaeus,2026-06-07,highest,1067,13.1284
pongo_pygmaeus,2026-06-08,high,5437,66.6534
pongo_pygmaeus,2026-06-08,highest,404,4.9672
pongo_pygmaeus,2026-06-08,nominal,23123,283.8465
pongo_pygmaeus,2026-06-09,high,1418,17.3714
pongo_pygmaeus,2026-06-09,nominal,3944,48.3408
pongo_pygmaeus,2026-06-10,nominal,20860,256.681
pongo_pygmaeus,2026-06-10,high,3368,41.4366
pongo_pygmaeus,2026-06-10,highest,1409,17.3358
pongo_pygmaeus,2026-06-12,nominal,18225,223.935
pongo_pygmaeus,2026-06-12,high,1760,21.6334
pongo_pygmaeus,2026-06-12,highest,27,0.3318
pongo_pygmaeus,2026-06-14,high,730,8.9811
pongo_pygmaeus,2026-06-14,highest,197,2.4246
pongo_pygmaeus,2026-06-14,nominal,4952,60.931
pongo_pygmaeus,2026-06-15,high,1437,17.6828
pongo_pygmaeus,2026-06-15,highest,245,3.0149
pongo_pygmaeus,2026-06-15,nominal,12343,151.8692
pongo_pygmaeus,2026-06-16,high,55,0.6742
pongo_pygmaeus,2026-06-16,highest,2,0.0246
pongo_pygmaeus,2026-06-16,nominal,1113,13.6653
pongo_pygmaeus,2026-06-17,nominal,22036,271.0903
pongo_pygmaeus,2026-06-17,high,4545,55.8255
pongo_pygmaeus,2026-06-17,highest,1026,12.624
pongo_pygmaeus,2026-06-19,high,110,1.3534
pongo_pygmaeus,2026-06-19,nominal,795,9.7684
pongo_pygmaeus,2026-06-20,high,1481,18.2242
pongo_pygmaeus,2026-06-20,highest,27,0.3323
pongo_pygmaeus,2026-06-20,nominal,2495,30.7047
pongo_pygmaeus,2026-06-21,high,913,11.2273
pongo_pygmaeus,2026-06-21,highest,253,3.1128
pongo_pygmaeus,2026-06-21,nominal,32678,402.111
pongo_pygmaeus,2026-06-22,nominal,11676,143.6593
pongo_pygmaeus,2026-06-22,high,533,6.5548
pongo_pygmaeus,2026-06-22,highest,125,1.5371
pongo_pygmaeus,2026-06-23,high,1605,19.7466
pongo_pygmaeus,2026-06-23,highest,107,1.3168
pongo_pygmaeus,2026-06-23,nominal,20237,249.032
pongo_pygmaeus,2026-06-24,high,7035,86.2378
pongo_pygmaeus,2026-06-24,nominal,22117,271.4236
pongo_pygmaeus,2026-06-25,nominal,3,0.0369
pongo_pygmaeus,2026-06-27,highest,96,1.1814
pongo_pygmaeus,2026-06-27,high,31,0.3815
pongo_pygmaeus,2026-06-27,nominal,1193,14.6822
pongo_pygmaeus,2026-06-28,high,1630,20.0591
pongo_pygmaeus,2026-06-28,nominal,3376,41.5441
pongo_pygmaeus,2026-06-29,high,74,0.9106
pongo_pygmaeus,2026-06-29,highest,263,3.2358
pongo_pygmaeus,2026-06-29,nominal,9341,114.9457
pongo_pygmaeus,2026-06-30,nominal,292,3.5937
pongo_pygmaeus,2026-06-30,high,46,0.5662
pongo_pygmaeus,2026-07-01,nominal,159,1.9537
pongo_pygmaeus,2026-07-02,nominal,6235,76.4215
pongo_pygmaeus,2026-07-03,nominal,4724,58.0046
pongo_pygmaeus,2026-07-06,high,102,1.255
pongo_pygmaeus,2026-07-06,nominal,2056,25.3017
pongo_pygmaeus,2026-07-07,nominal,6520,80.1716
pongo_pygmaeus,2026-07-07,high,70,0.8607
pongo_pygmaeus,2026-07-08,nominal,52013,639.8792
